Freq.	V(vout)
2.00000000000000e+01	9.99974898265078e-01,-1.25015201480348e-03
2.01391110011344e+01	9.99974876447573e-01,-1.25884748225535e-03
2.02791895958006e+01	9.99974854325507e-01,-1.26760343088924e-03
2.04202425141439e+01	9.99974831894630e-01,-1.27642028137291e-03
2.05622765331213e+01	9.99974809150630e-01,-1.28529845729985e-03
2.07052984768276e+01	9.99974786089137e-01,-1.29423838520960e-03
2.08493152168224e+01	9.99974762705719e-01,-1.30324049460827e-03
2.09943336724614e+01	9.99974738995881e-01,-1.31230521798913e-03
2.11403608112276e+01	9.99974714955068e-01,-1.32143299085342e-03
2.12874036490672e+01	9.99974690578658e-01,-1.33062425173123e-03
2.14354692507259e+01	9.99974665861968e-01,-1.33987944220261e-03
2.15845647300886e+01	9.99974640800247e-01,-1.34919900691871e-03
2.17346972505212e+01	9.99974615388678e-01,-1.35858339362320e-03
2.18858740252148e+01	9.99974589622379e-01,-1.36803305317373e-03
2.20381023175322e+01	9.99974563496397e-01,-1.37754843956360e-03
2.21913894413569e+01	9.99974537005711e-01,-1.38713000994358e-03
2.23457427614444e+01	9.99974510145230e-01,-1.39677822464383e-03
2.25011696937762e+01	9.99974482909793e-01,-1.40649354719603e-03
2.26576777059160e+01	9.99974455294164e-01,-1.41627644435564e-03
2.28152743173685e+01	9.99974427293037e-01,-1.42612738612431e-03
2.29739670999407e+01	9.99974398901031e-01,-1.43604684577246e-03
2.31337636781058e+01	9.99974370112688e-01,-1.44603529986200e-03
2.32946717293691e+01	9.99974340922477e-01,-1.45609322826921e-03
2.34566989846376e+01	9.99974311324788e-01,-1.46622111420782e-03
2.36198532285906e+01	9.99974281313932e-01,-1.47641944425216e-03
2.37841423000545e+01	9.99974250884142e-01,-1.48668870836058e-03
2.39495740923786e+01	9.99974220029569e-01,-1.49702939989895e-03
2.41161565538152e+01	9.99974188744285e-01,-1.50744201566435e-03
2.42838976879010e+01	9.99974157022277e-01,-1.51792705590897e-03
2.44528055538414e+01	9.99974124857448e-01,-1.52848502436406e-03
2.46228882668984e+01	9.99974092243617e-01,-1.53911642826419e-03
2.47941539987798e+01	9.99974059174516e-01,-1.54982177837155e-03
2.49666109780323e+01	9.99974025643789e-01,-1.56060158900054e-03
2.51402674904366e+01	9.99973991644994e-01,-1.57145637804242e-03
2.53151318794057e+01	9.99973957171595e-01,-1.58238666699018e-03
2.54912125463853e+01	9.99973922216968e-01,-1.59339298096360e-03
2.56685179512581e+01	9.99973886774395e-01,-1.60447584873448e-03
2.58470566127499e+01	9.99973850837065e-01,-1.61563580275199e-03
2.60268371088387e+01	9.99973814398071e-01,-1.62687337916828e-03
2.62078680771673e+01	9.99973777450410e-01,-1.63818911786419e-03
2.63901582154580e+01	9.99973739986982e-01,-1.64958356247519e-03
2.65737162819303e+01	9.99973702000587e-01,-1.66105726041749e-03
2.67585510957223e+01	9.99973663483925e-01,-1.67261076291431e-03
2.69446715373139e+01	9.99973624429593e-01,-1.68424462502239e-03
2.71320865489535e+01	9.99973584830086e-01,-1.69595940565856e-03
2.73208051350880e+01	9.99973544677793e-01,-1.70775566762666e-03
2.75108363627950e+01	9.99973503964999e-01,-1.71963397764453e-03
2.77021893622186e+01	9.99973462683879e-01,-1.73159490637119e-03
2.78948733270082e+01	9.99973420826499e-01,-1.74363902843432e-03
2.80888975147600e+01	9.99973378384815e-01,-1.75576692245775e-03
2.82842712474620e+01	9.99973335350672e-01,-1.76797917108934e-03
2.84810039119415e+01	9.99973291715798e-01,-1.78027636102888e-03
2.86791049603166e+01	9.99973247471808e-01,-1.79265908305630e-03
2.88785839104500e+01	9.99973202610198e-01,-1.80512793206001e-03
2.90794503464063e+01	9.99973157122348e-01,-1.81768350706550e-03
2.92817139189126e+01	9.99973110999516e-01,-1.83032641126406e-03
2.94853843458221e+01	9.99973064232837e-01,-1.84305725204175e-03
2.96904714125811e+01	9.99973016813324e-01,-1.85587664100859e-03
2.98969849726989e+01	9.99972968731864e-01,-1.86878519402787e-03
3.01049349482215e+01	9.99972919979216e-01,-1.88178353124577e-03
3.03143313302081e+01	9.99972870546012e-01,-1.89487227712111e-03
3.05251841792113e+01	9.99972820422751e-01,-1.90805206045532e-03
3.07375036257604e+01	9.99972769599800e-01,-1.92132351442266e-03
3.09512998708479e+01	9.99972718067393e-01,-1.93468727660056e-03
3.11665831864201e+01	9.99972665815625e-01,-1.94814398900030e-03
3.13833639158702e+01	9.99972612834456e-01,-1.96169429809779e-03
3.16016524745352e+01	9.99972559113703e-01,-1.97533885486458e-03
3.18214593501969e+01	9.99972504643042e-01,-1.98907831479919e-03
3.20427951035850e+01	9.99972449412005e-01,-2.00291333795848e-03
3.22656703688852e+01	9.99972393409977e-01,-2.01684458898941e-03
3.24900958542496e+01	9.99972336626197e-01,-2.03087273716093e-03
3.27160823423114e+01	9.99972279049751e-01,-2.04499845639607e-03
3.29436406907031e+01	9.99972220669575e-01,-2.05922242530434e-03
3.31727818325778e+01	9.99972161474449e-01,-2.07354532721427e-03
3.34035167771350e+01	9.99972101452997e-01,-2.08796785020622e-03
3.36358566101488e+01	9.99972040593684e-01,-2.10249068714544e-03
3.38698124945013e+01	9.99971978884814e-01,-2.11711453571526e-03
3.41053956707185e+01	9.99971916314529e-01,-2.13184009845064e-03
3.43426174575103e+01	9.99971852870802e-01,-2.14666808277188e-03
3.45814892523148e+01	9.99971788541443e-01,-2.16159920101855e-03
3.48220225318452e+01	9.99971723314087e-01,-2.17663417048369e-03
3.50642288526416e+01	9.99971657176201e-01,-2.19177371344826e-03
3.53081198516264e+01	9.99971590115072e-01,-2.20701855721579e-03
3.55537072466630e+01	9.99971522117815e-01,-2.22236943414728e-03
3.58010028371191e+01	9.99971453171360e-01,-2.23782708169637e-03
3.60500185044334e+01	9.99971383262459e-01,-2.25339224244470e-03
3.63007662126867e+01	9.99971312377675e-01,-2.26906566413761e-03
3.65532580091762e+01	9.99971240503388e-01,-2.28484809971995e-03
3.68075060249952e+01	9.99971167625783e-01,-2.30074030737227e-03
3.70635224756151e+01	9.99971093730855e-01,-2.31674305054720e-03
3.73213196614725e+01	9.99971018804404e-01,-2.33285709800607e-03
3.75809099685607e+01	9.99970942832030e-01,-2.34908322385581e-03
3.78423058690241e+01	9.99970865799133e-01,-2.36542220758610e-03
3.81055199217578e+01	9.99970787690909e-01,-2.38187483410679e-03
3.83705647730108e+01	9.99970708492348e-01,-2.39844189378555e-03
3.86374531569941e+01	9.99970628188228e-01,-2.41512418248579e-03
3.89061978964917e+01	9.99970546763118e-01,-2.43192250160487e-03
3.91768119034774e+01	9.99970464201369e-01,-2.44883765811255e-03
3.94493081797347e+01	9.99970380487115e-01,-2.46587046458971e-03
3.97236998174817e+01	9.99970295604268e-01,-2.48302173926733e-03
4.00000000000003e+01	9.99970209536515e-01,-2.50029230606578e-03
4.02782220022691e+01	9.99970122267317e-01,-2.51768299463431e-03
4.05583791916015e+01	9.99970033779901e-01,-2.53519464039089e-03
4.08404850282880e+01	9.99969944057263e-01,-2.55282808456230e-03
4.11245530662430e+01	9.99969853082160e-01,-2.57058417422446e-03
4.14105969536554e+01	9.99969760837109e-01,-2.58846376234310e-03
4.16986304336452e+01	9.99969667304382e-01,-2.60646770781465e-03
4.19886673449230e+01	9.99969572466005e-01,-2.62459687550749e-03
4.22807216224556e+01	9.99969476303752e-01,-2.64285213630342e-03
4.25748072981347e+01	9.99969378799142e-01,-2.66123436713942e-03
4.28709385014521e+01	9.99969279933439e-01,-2.67974445104976e-03
4.31691294601774e+01	9.99969179687642e-01,-2.69838327720833e-03
4.34693945010427e+01	9.99969078042486e-01,-2.71715174097131e-03
4.37717480504299e+01	9.99968974978437e-01,-2.73605074392012e-03
4.40762046350648e+01	9.99968870475690e-01,-2.75508119390467e-03
4.43827788827142e+01	9.99968764514162e-01,-2.77424400508688e-03
4.46914855228892e+01	9.99968657073488e-01,-2.79354009798458e-03
4.50023393875528e+01	9.99968548133022e-01,-2.81297039951561e-03
4.53153554118323e+01	9.99968437671828e-01,-2.83253584304235e-03
4.56305486347374e+01	9.99968325668678e-01,-2.85223736841639e-03
4.59479341998818e+01	9.99968212102048e-01,-2.87207592202370e-03
4.62675273562119e+01	9.99968096950113e-01,-2.89205245682997e-03
4.65893434587387e+01	9.99967980190744e-01,-2.91216793242633e-03
4.69133979692756e+01	9.99967861801503e-01,-2.93242331507537e-03
4.72397064571817e+01	9.99967741759638e-01,-2.95281957775746e-03
4.75682846001093e+01	9.99967620042081e-01,-2.97335770021746e-03
4.78991481847576e+01	9.99967496625440e-01,-2.99403866901165e-03
4.82323131076309e+01	9.99967371485999e-01,-3.01486347755506e-03
4.85677953758023e+01	9.99967244599708e-01,-3.03583312616915e-03
4.89056111076832e+01	9.99967115942183e-01,-3.05694862212969e-03
4.92457765337971e+01	9.99966985488699e-01,-3.07821097971512e-03
4.95883079975600e+01	9.99966853214188e-01,-3.09962122025520e-03
4.99332219560650e+01	9.99966719093229e-01,-3.12118037217992e-03
5.02805349808736e+01	9.99966583100048e-01,-3.14288947106884e-03
5.06302637588117e+01	9.99966445208511e-01,-3.16474955970077e-03
5.09824250927710e+01	9.99966305392118e-01,-3.18676168810371e-03
5.13370359025167e+01	9.99966163624001e-01,-3.20892691360523e-03
5.16941132255002e+01	9.99966019876916e-01,-3.23124630088315e-03
5.20536742176779e+01	9.99965874123239e-01,-3.25372092201655e-03
5.24157361543351e+01	9.99965726334960e-01,-3.27635185653724e-03
5.27803164309163e+01	9.99965576483678e-01,-3.29914019148140e-03
5.31474325638610e+01	9.99965424540595e-01,-3.32208702144178e-03
5.35171021914451e+01	9.99965270476514e-01,-3.34519344862014e-03
5.38893430746282e+01	9.99965114261826e-01,-3.36846058288005e-03
5.42641730979075e+01	9.99964955866513e-01,-3.39188954180013e-03
5.46416102701764e+01	9.99964795260134e-01,-3.41548145072756e-03
5.50216727255904e+01	9.99964632411827e-01,-3.43923744283208e-03
5.54043787244376e+01	9.99964467290296e-01,-3.46315865916026e-03
5.57897466540169e+01	9.99964299863811e-01,-3.48724624869018e-03
5.61777950295205e+01	9.99964130100195e-01,-3.51150136838650e-03
5.65685424949245e+01	9.99963957966828e-01,-3.53592518325590e-03
5.69620078238835e+01	9.99963783430628e-01,-3.56051886640292e-03
5.73582099206338e+01	9.99963606458056e-01,-3.58528359908612e-03
5.77571678209005e+01	9.99963427015102e-01,-3.61022057077476e-03
5.81589006928131e+01	9.99963245067285e-01,-3.63533097920573e-03
5.85634278378257e+01	9.99963060579637e-01,-3.66061603044095e-03
5.89707686916448e+01	9.99962873516708e-01,-3.68607693892516e-03
5.93809428251627e+01	9.99962683842550e-01,-3.71171492754409e-03
5.97939699453983e+01	9.99962491520712e-01,-3.73753122768306e-03
6.02098698964434e+01	9.99962296514237e-01,-3.76352707928594e-03
6.06286626604167e+01	9.99962098785650e-01,-3.78970373091456e-03
6.10503683584231e+01	9.99961898296955e-01,-3.81606243980854e-03
6.14750072515213e+01	9.99961695009624e-01,-3.84260447194547e-03
6.19025997416964e+01	9.99961488884593e-01,-3.86933110210154e-03
6.23331663728408e+01	9.99961279882250e-01,-3.89624361391265e-03
6.27667278317409e+01	9.99961067962432e-01,-3.92334329993583e-03
6.32033049490710e+01	9.99960853084415e-01,-3.95063146171114e-03
6.36429187003943e+01	9.99960635206907e-01,-3.97810940982403e-03
6.40855902071706e+01	9.99960414288040e-01,-4.00577846396810e-03
6.45313407377709e+01	9.99960190285360e-01,-4.03363995300822e-03
6.49801917084997e+01	9.99959963155821e-01,-4.06169521504425e-03
6.54321646846233e+01	9.99959732855778e-01,-4.08994559747505e-03
6.58872813814067e+01	9.99959499340974e-01,-4.11839245706298e-03
6.63455636651562e+01	9.99959262566536e-01,-4.14703715999891e-03
6.68070335542704e+01	9.99959022486965e-01,-4.17588108196753e-03
6.72717132202981e+01	9.99958779056126e-01,-4.20492560821329e-03
6.77396249890031e+01	9.99958532227239e-01,-4.23417213360667e-03
6.82107913414375e+01	9.99958281952875e-01,-4.26362206271091e-03
6.86852349150212e+01	9.99958028184938e-01,-4.29327680984930e-03
6.91629785046302e+01	9.99957770874664e-01,-4.32313779917281e-03
6.96440450636909e+01	9.99957509972608e-01,-4.35320646472827e-03
7.01284577052838e+01	9.99957245428634e-01,-4.38348425052700e-03
7.06162397032534e+01	9.99956977191907e-01,-4.41397261061387e-03
7.11074144933266e+01	9.99956705210882e-01,-4.44467300913692e-03
7.16020056742388e+01	9.99956429433293e-01,-4.47558692041737e-03
7.21000370088674e+01	9.99956149806149e-01,-4.50671582902019e-03
7.26015324253739e+01	9.99955866275715e-01,-4.53806122982508e-03
7.31065160183531e+01	9.99955578787507e-01,-4.56962462809804e-03
7.36150120499911e+01	9.99955287286283e-01,-4.60140753956328e-03
7.41270449512307e+01	9.99954991716026e-01,-4.63341149047581e-03
7.46426393229457e+01	9.99954692019941e-01,-4.66563801769439e-03
7.51618199371220e+01	9.99954388140438e-01,-4.69808866875502e-03
7.56846117380488e+01	9.99954080019124e-01,-4.73076500194498e-03
7.62110398435161e+01	9.99953767596790e-01,-4.76366858637732e-03
7.67411295460223e+01	9.99953450813403e-01,-4.79680100206588e-03
7.72749063139888e+01	9.99953129608089e-01,-4.83016384000085e-03
7.78123957929840e+01	9.99952803919127e-01,-4.86375870222484e-03
7.83536238069553e+01	9.99952473683932e-01,-4.89758720190944e-03
7.88986163594699e+01	9.99952138839049e-01,-4.93165096343234e-03
7.94473996349641e+01	9.99951799320135e-01,-4.96595162245498e-03
8.00000000000012e+01	9.99951455061949e-01,-5.00049082600073e-03
8.05564440045387e+01	9.99951105998339e-01,-5.03527023253360e-03
8.11167583832036e+01	9.99950752062232e-01,-5.07029151203747e-03
8.16809700565767e+01	9.99950393185617e-01,-5.10555634609593e-03
8.22491061324866e+01	9.99950029299533e-01,-5.14106642797258e-03
8.28211939073115e+01	9.99949660334060e-01,-5.17682346269199e-03
8.33972608672910e+01	9.99949286218299e-01,-5.21282916712108e-03
8.39773346898467e+01	9.99948906880362e-01,-5.24908527005120e-03
8.45614432449118e+01	9.99948522247359e-01,-5.28559351228066e-03
8.51496145962701e+01	9.99948132245382e-01,-5.32235564669790e-03
8.57418770029048e+01	9.99947736799490e-01,-5.35937343836519e-03
8.63382589203556e+01	9.99947335833699e-01,-5.39664866460292e-03
8.69387890020860e+01	9.99946929270962e-01,-5.43418311507447e-03
8.75434961008606e+01	9.99946517033158e-01,-5.47197859187166e-03
8.81524092701303e+01	9.99946099041076e-01,-5.51003690960077e-03
8.87655577654290e+01	9.99945675214399e-01,-5.54835989546918e-03
8.93829710457790e+01	9.99945245471689e-01,-5.58694938937256e-03
9.00046787751062e+01	9.99944809730371e-01,-5.62580724398274e-03
