Freq.	V(vout)
3.11665831864201e+01	9.56398940202255e-01,-1.98253958779241e-01
3.13833639158702e+01	9.55849206507448e-01,-1.99518176030465e-01
3.16016524745352e+01	9.55292443703672e-01,-2.00788911053103e-01
3.18214593501969e+01	9.54728570640503e-01,-2.02066165902535e-01
3.20427951035850e+01	9.54157505465509e-01,-2.03349941887393e-01
3.22656703688852e+01	9.53579165624749e-01,-2.04640239553063e-01
3.24900958542496e+01	9.52993467863494e-01,-2.05937058664984e-01
3.27160823423114e+01	9.52400328227185e-01,-2.07240398191730e-01
3.29436406907031e+01	9.51799662062637e-01,-2.08550256287889e-01
3.31727818325778e+01	9.51191384019480e-01,-2.09866630276725e-01
3.34035167771350e+01	9.50575408051870e-01,-2.11189516632634e-01
3.36358566101488e+01	9.49951647420446e-01,-2.12518910963396e-01
3.38698124945013e+01	9.49320014694573e-01,-2.13854807992212e-01
3.41053956707185e+01	9.48680421754856e-01,-2.15197201539541e-01
3.43426174575103e+01	9.48032779795936e-01,-2.16546084504736e-01
3.45814892523148e+01	9.47376999329585e-01,-2.17901448847466e-01
3.48220225318452e+01	9.46712990188099e-01,-2.19263285568953e-01
3.50642288526416e+01	9.46040661528002e-01,-2.20631584692995e-01
3.53081198516264e+01	9.45359921834067e-01,-2.22006335246799e-01
3.55537072466630e+01	9.44670678923659e-01,-2.23387525241626e-01
3.58010028371191e+01	9.43972839951413e-01,-2.24775141653231e-01
3.60500185044334e+01	9.43266311414261e-01,-2.26169170402123e-01
3.63007662126867e+01	9.42550999156796e-01,-2.27569596333636e-01
3.65532580091762e+01	9.41826808377008e-01,-2.28976403197817e-01
3.68075060249952e+01	9.41093643632377e-01,-2.30389573629138e-01
3.70635224756151e+01	9.40351408846353e-01,-2.31809089126021e-01
3.73213196614725e+01	9.39600007315211e-01,-2.33234930030206e-01
3.75809099685607e+01	9.38839341715303e-01,-2.34667075505937e-01
3.78423058690241e+01	9.38069314110723e-01,-2.36105503518995e-01
3.81055199217578e+01	9.37289825961365e-01,-2.37550190815565e-01
3.83705647730108e+01	9.36500778131420e-01,-2.39001112900948e-01
3.86374531569941e+01	9.35702070898295e-01,-2.40458244018130e-01
3.89061978964917e+01	9.34893603961968e-01,-2.41921557126204e-01
3.91768119034774e+01	9.34075276454803e-01,-2.43391023878648e-01
3.94493081797347e+01	9.33246986951812e-01,-2.44866614601481e-01
3.97236998174817e+01	9.32408633481392e-01,-2.46348298271286e-01
