Freq.	V(vout)
2.00000000000000e+01	9.99755185865356e-01,-1.56524209500963e-02
2.01391110011344e+01	9.99751769234868e-01,-1.57612383375412e-02
2.02791895958006e+01	9.99748304933815e-01,-1.58708114794871e-02
2.04202425141439e+01	9.99744792297411e-01,-1.59811456088860e-02
2.05622765331213e+01	9.99741230651607e-01,-1.60922459945895e-02
2.07052984768276e+01	9.99737619312966e-01,-1.62041179415884e-02
2.08493152168224e+01	9.99733957588529e-01,-1.63167667912530e-02
2.09943336724614e+01	9.99730244775683e-01,-1.64301979215757e-02
2.11403608112276e+01	9.99726480162031e-01,-1.65444167474143e-02
2.12874036490672e+01	9.99722663025251e-01,-1.66594287207369e-02
2.14354692507259e+01	9.99718792632959e-01,-1.67752393308690e-02
2.15845647300886e+01	9.99714868242572e-01,-1.68918541047410e-02
2.17346972505212e+01	9.99710889101164e-01,-1.70092786071378e-02
2.18858740252148e+01	9.99706854445321e-01,-1.71275184409498e-02
2.20381023175322e+01	9.99702763501000e-01,-1.72465792474253e-02
2.21913894413569e+01	9.99698615483377e-01,-1.73664667064248e-02
2.23457427614444e+01	9.99694409596696e-01,-1.74871865366756e-02
2.25011696937762e+01	9.99690145034123e-01,-1.76087444960296e-02
2.26576777059160e+01	9.99685820977587e-01,-1.77311463817214e-02
2.28152743173685e+01	9.99681436597627e-01,-1.78543980306280e-02
2.29739670999407e+01	9.99676991053230e-01,-1.79785053195308e-02
2.31337636781058e+01	9.99672483491676e-01,-1.81034741653781e-02
2.32946717293691e+01	9.99667913048370e-01,-1.82293105255500e-02
2.34566989846376e+01	9.99663278846681e-01,-1.83560203981240e-02
2.36198532285906e+01	9.99658579997773e-01,-1.84836098221432e-02
2.37841423000545e+01	9.99653815600436e-01,-1.86120848778847e-02
2.39495740923786e+01	9.99648984740914e-01,-1.87414516871308e-02
2.41161565538152e+01	9.99644086492731e-01,-1.88717164134409e-02
2.42838976879010e+01	9.99639119916515e-01,-1.90028852624254e-02
2.44528055538414e+01	9.99634084059817e-01,-1.91349644820210e-02
2.46228882668984e+01	9.99628977956933e-01,-1.92679603627673e-02
2.47941539987798e+01	9.99623800628717e-01,-1.94018792380856e-02
2.49666109780323e+01	9.99618551082394e-01,-1.95367274845584e-02
2.51402674904366e+01	9.99613228311375e-01,-1.96725115222116e-02
2.53151318794057e+01	9.99607831295062e-01,-1.98092378147967e-02
2.54912125463853e+01	9.99602358998653e-01,-1.99469128700765e-02
2.56685179512581e+01	9.99596810372947e-01,-2.00855432401103e-02
2.58470566127499e+01	9.99591184354145e-01,-2.02251355215426e-02
2.60268371088387e+01	9.99585479863643e-01,-2.03656963558919e-02
2.62078680771673e+01	9.99579695807834e-01,-2.05072324298422e-02
2.63901582154580e+01	9.99573831077892e-01,-2.06497504755350e-02
2.65737162819303e+01	9.99567884549568e-01,-2.07932572708638e-02
2.67585510957223e+01	9.99561855082970e-01,-2.09377596397697e-02
2.69446715373139e+01	9.99555741522351e-01,-2.10832644525387e-02
2.71320865489535e+01	9.99549542695887e-01,-2.12297786261008e-02
2.73208051350880e+01	9.99543257415453e-01,-2.13773091243303e-02
2.75108363627950e+01	9.99536884476401e-01,-2.15258629583477e-02
2.77021893622186e+01	9.99530422657327e-01,-2.16754471868237e-02
2.78948733270082e+01	9.99523870719841e-01,-2.18260689162845e-02
2.80888975147600e+01	9.99517227408331e-01,-2.19777353014183e-02
2.82842712474620e+01	9.99510491449725e-01,-2.21304535453838e-02
2.84810039119415e+01	9.99503661553248e-01,-2.22842309001206e-02
2.86791049603166e+01	9.99496736410177e-01,-2.24390746666603e-02
2.88785839104500e+01	9.99489714693594e-01,-2.25949921954403e-02
2.90794503464063e+01	9.99482595058134e-01,-2.27519908866180e-02
2.92817139189126e+01	9.99475376139726e-01,-2.29100781903874e-02
2.94853843458221e+01	9.99468056555338e-01,-2.30692616072974e-02
2.96904714125811e+01	9.99460634902714e-01,-2.32295486885706e-02
2.98969849726989e+01	9.99453109760106e-01,-2.33909470364254e-02
