Freq.	V(vout)
2.00000000000000e+01	9.99946672270480e-01,-2.50017460311839e-03
2.01391110011344e+01	9.99946585007443e-01,-2.51756447301886e-03
2.02791895958006e+01	9.99946496526276e-01,-2.53507529441354e-03
2.04202425141439e+01	9.99946406809973e-01,-2.55270790848960e-03
2.05622765331213e+01	9.99946315841294e-01,-2.57046316228308e-03
2.07052984768276e+01	9.99946223602757e-01,-2.58834190871958e-03
2.08493152168224e+01	9.99946130076635e-01,-2.60634500665511e-03
2.09943336724614e+01	9.99946035244954e-01,-2.62447332091734e-03
2.11403608112276e+01	9.99945939089491e-01,-2.64272772234705e-03
2.12874036490672e+01	9.99945841591767e-01,-2.66110908783998e-03
2.14354692507259e+01	9.99945742733045e-01,-2.67961830038883e-03
2.15845647300886e+01	9.99945642494326e-01,-2.69825624912563e-03
2.17346972505212e+01	9.99945540856348e-01,-2.71702382936443e-03
2.18858740252148e+01	9.99945437799577e-01,-2.73592194264421e-03
2.20381023175322e+01	9.99945333304209e-01,-2.75495149677214e-03
2.21913894413569e+01	9.99945227350162e-01,-2.77411340586713e-03
2.23457427614444e+01	9.99945119917075e-01,-2.79340859040367e-03
2.25011696937762e+01	9.99945010984302e-01,-2.81283797725600e-03
2.26576777059160e+01	9.99944900530908e-01,-2.83240249974254e-03
2.28152743173685e+01	9.99944788535666e-01,-2.85210309767066e-03
2.29739670999407e+01	9.99944674977056e-01,-2.87194071738179e-03
2.31337636781058e+01	9.99944559833252e-01,-2.89191631179676e-03
2.32946717293691e+01	9.99944443082128e-01,-2.91203084046154e-03
2.34566989846376e+01	9.99944324701246e-01,-2.93228526959324e-03
2.36198532285906e+01	9.99944204667858e-01,-2.95268057212644e-03
2.37841423000545e+01	9.99944082958896e-01,-2.97321772775989e-03
2.39495740923786e+01	9.99943959550970e-01,-2.99389772300343e-03
2.41161565538152e+01	9.99943834420364e-01,-3.01472155122536e-03
2.42838976879010e+01	9.99943707543033e-01,-3.03569021270002e-03
2.44528055538414e+01	9.99943578894593e-01,-3.05680471465580e-03
2.46228882668984e+01	9.99943448450321e-01,-3.07806607132341e-03
2.47941539987798e+01	9.99943316185150e-01,-3.09947530398452e-03
2.49666109780323e+01	9.99943182073662e-01,-3.12103344102072e-03
2.51402674904366e+01	9.99943046090083e-01,-3.14274151796285e-03
2.53151318794057e+01	9.99942908208283e-01,-3.16460057754064e-03
2.54912125463853e+01	9.99942768401763e-01,-3.18661166973265e-03
2.56685179512581e+01	9.99942626643657e-01,-3.20877585181672e-03
2.58470566127499e+01	9.99942482906722e-01,-3.23109418842053e-03
2.60268371088387e+01	9.99942337163337e-01,-3.25356775157274e-03
2.62078680771673e+01	9.99942189385494e-01,-3.27619762075432e-03
2.63901582154580e+01	9.99942039544793e-01,-3.29898488295032e-03
2.65737162819303e+01	9.99941887612439e-01,-3.32193063270197e-03
2.67585510957223e+01	9.99941733559236e-01,-3.34503597215914e-03
2.69446715373139e+01	9.99941577355580e-01,-3.36830201113319e-03
2.71320865489535e+01	9.99941418971451e-01,-3.39172986715012e-03
2.73208051350880e+01	9.99941258376413e-01,-3.41532066550418e-03
2.75108363627950e+01	9.99941095539605e-01,-3.43907553931177e-03
2.77021893622186e+01	9.99940930429734e-01,-3.46299562956575e-03
2.78948733270082e+01	9.99940763015070e-01,-3.48708208519014e-03
2.80888975147600e+01	9.99940593263442e-01,-3.51133606309514e-03
2.82842712474620e+01	9.99940421142229e-01,-3.53575872823262e-03
2.84810039119415e+01	9.99940246618354e-01,-3.56035125365189e-03
2.86791049603166e+01	9.99940069658278e-01,-3.58511482055596e-03
2.88785839104500e+01	9.99939890227995e-01,-3.61005061835808e-03
2.90794503464063e+01	9.99939708293025e-01,-3.63515984473878e-03
2.92817139189126e+01	9.99939523818405e-01,-3.66044370570323e-03
2.94853843458221e+01	9.99939336768685e-01,-3.68590341563903e-03
2.96904714125811e+01	9.99939147107919e-01,-3.71154019737434e-03
2.98969849726989e+01	9.99938954799662e-01,-3.73735528223654e-03
3.01049349482215e+01	9.99938759806956e-01,-3.76334991011116e-03
3.03143313302081e+01	9.99938562092332e-01,-3.78952532950127e-03
3.05251841792113e+01	9.99938361617794e-01,-3.81588279758733e-03
3.07375036257604e+01	9.99938158344817e-01,-3.84242358028733e-03
3.09512998708479e+01	9.99937952234341e-01,-3.86914895231752e-03
3.11665831864201e+01	9.99937743246756e-01,-3.89606019725336e-03
3.13833639158702e+01	9.99937531341902e-01,-3.92315860759106e-03
3.16016524745352e+01	9.99937316479058e-01,-3.95044548480945e-03
3.18214593501969e+01	9.99937098616935e-01,-3.97792213943230e-03
3.20427951035850e+01	9.99936877713667e-01,-4.00558989109110e-03
3.22656703688852e+01	9.99936653726804e-01,-4.03345006858821e-03
3.24900958542496e+01	9.99936426613304e-01,-4.06150400996051e-03
3.27160823423114e+01	9.99936196329522e-01,-4.08975306254346e-03
3.29436406907031e+01	9.99935962831207e-01,-4.11819858303559e-03
3.31727818325778e+01	9.99935726073488e-01,-4.14684193756346e-03
3.34035167771350e+01	9.99935486010869e-01,-4.17568450174705e-03
3.36358566101488e+01	9.99935242597219e-01,-4.20472766076562e-03
3.38698124945013e+01	9.99934995785762e-01,-4.23397280942402e-03
3.41053956707185e+01	9.99934745529069e-01,-4.26342135221940e-03
3.43426174575103e+01	9.99934491779051e-01,-4.29307470340849e-03
3.45814892523148e+01	9.99934234486946e-01,-4.32293428707527e-03
3.48220225318452e+01	9.99933973603313e-01,-4.35300153719909e-03
3.50642288526416e+01	9.99933709078019e-01,-4.38327789772330e-03
3.53081198516264e+01	9.99933440860232e-01,-4.41376482262439e-03
3.55537072466630e+01	9.99933168898412e-01,-4.44446377598150e-03
3.58010028371191e+01	9.99932893140297e-01,-4.47537623204647e-03
3.60500185044334e+01	9.99932613532897e-01,-4.50650367531443e-03
3.63007662126867e+01	9.99932330022483e-01,-4.53784760059475e-03
3.65532580091762e+01	9.99932042554576e-01,-4.56940951308259e-03
