Freq.	V(vout)
2.00000000000000e+01	9.97652921745534e-01,-3.98828691253793e-02
2.01391110011344e+01	9.97630700962376e-01,-4.01593819257493e-02
2.02791895958006e+01	9.97608170999294e-01,-4.04377992705268e-02
2.04202425141439e+01	9.97585327568640e-01,-4.07181340142414e-02
2.05622765331213e+01	9.97562166323708e-01,-4.10003990926342e-02
2.07052984768276e+01	9.97538682857927e-01,-4.12846075230516e-02
2.08493152168224e+01	9.97514872704054e-01,-4.15707724048394e-02
2.09943336724614e+01	9.97490731333347e-01,-4.18589069197349e-02
2.11403608112276e+01	9.97466254154731e-01,-4.21490243322592e-02
2.12874036490672e+01	9.97441436513954e-01,-4.24411379901080e-02
2.14354692507259e+01	9.97416273692730e-01,-4.27352613245408e-02
2.15845647300886e+01	9.97390760907869e-01,-4.30314078507701e-02
2.17346972505212e+01	9.97364893310402e-01,-4.33295911683481e-02
2.18858740252148e+01	9.97338665984688e-01,-4.36298249615527e-02
2.20381023175322e+01	9.97312073947511e-01,-4.39321229997721e-02
2.21913894413569e+01	9.97285112147166e-01,-4.42364991378875e-02
2.23457427614444e+01	9.97257775462537e-01,-4.45429673166543e-02
2.25011696937762e+01	9.97230058702152e-01,-4.48515415630819e-02
2.26576777059160e+01	9.97201956603240e-01,-4.51622359908109e-02
2.28152743173685e+01	9.97173463830762e-01,-4.54750648004893e-02
2.29739670999407e+01	9.97144574976438e-01,-4.57900422801457e-02
2.31337636781058e+01	9.97115284557761e-01,-4.61071828055609e-02
2.32946717293691e+01	9.97085587016995e-01,-4.64265008406375e-02
2.34566989846376e+01	9.97055476720159e-01,-4.67480109377661e-02
2.36198532285906e+01	9.97024947956002e-01,-4.70717277381903e-02
2.37841423000545e+01	9.96993994934963e-01,-4.73976659723679e-02
2.39495740923786e+01	9.96962611788118e-01,-4.77258404603298e-02
2.41161565538152e+01	9.96930792566111e-01,-4.80562661120367e-02
2.42838976879010e+01	9.96898531238072e-01,-4.83889579277316e-02
2.44528055538414e+01	9.96865821690526e-01,-4.87239309982899e-02
2.46228882668984e+01	9.96832657726280e-01,-4.90612005055663e-02
2.47941539987798e+01	9.96799033063303e-01,-4.94007817227378e-02
2.49666109780323e+01	9.96764941333584e-01,-4.97426900146436e-02
2.51402674904366e+01	9.96730376081983e-01,-5.00869408381213e-02
2.53151318794057e+01	9.96695330765064e-01,-5.04335497423387e-02
2.54912125463853e+01	9.96659798749911e-01,-5.07825323691226e-02
2.56685179512581e+01	9.96623773312933e-01,-5.11339044532824e-02
2.58470566127499e+01	9.96587247638647e-01,-5.14876818229302e-02
2.60268371088387e+01	9.96550214818459e-01,-5.18438803997959e-02
2.62078680771673e+01	9.96512667849410e-01,-5.22025161995384e-02
2.63901582154580e+01	9.96474599632924e-01,-5.25636053320509e-02
2.65737162819303e+01	9.96436002973532e-01,-5.29271640017623e-02
2.67585510957223e+01	9.96396870577576e-01,-5.32932085079330e-02
2.69446715373139e+01	9.96357195051907e-01,-5.36617552449452e-02
2.71320865489535e+01	9.96316968902558e-01,-5.40328207025881e-02
2.73208051350880e+01	9.96276184533402e-01,-5.44064214663369e-02
2.75108363627950e+01	9.96234834244797e-01,-5.47825742176267e-02
2.77021893622186e+01	9.96192910232209e-01,-5.51612957341195e-02
2.78948733270082e+01	9.96150404584820e-01,-5.55426028899654e-02
2.80888975147600e+01	9.96107309284120e-01,-5.59265126560570e-02
2.82842712474620e+01	9.96063616202479e-01,-5.63130421002774e-02
2.84810039119415e+01	9.96019317101701e-01,-5.67022083877411e-02
2.86791049603166e+01	9.95974403631563e-01,-5.70940287810281e-02
2.88785839104500e+01	9.95928867328330e-01,-5.74885206404096e-02
2.90794503464063e+01	9.95882699613262e-01,-5.78857014240680e-02
2.92817139189126e+01	9.95835891791088e-01,-5.82855886883067e-02
2.94853843458221e+01	9.95788435048476e-01,-5.86882000877542e-02
2.96904714125811e+01	9.95740320452473e-01,-5.90935533755580e-02
2.98969849726989e+01	9.95691538948929e-01,-5.95016664035711e-02
3.01049349482215e+01	9.95642081360907e-01,-5.99125571225295e-02
3.03143313302081e+01	9.95591938387066e-01,-6.03262435822198e-02
3.05251841792113e+01	9.95541100600026e-01,-6.07427439316388e-02
3.07375036257604e+01	9.95489558444717e-01,-6.11620764191423e-02
3.09512998708479e+01	9.95437302236704e-01,-6.15842593925851e-02
3.11665831864201e+01	9.95384322160491e-01,-6.20093112994496e-02
3.13833639158702e+01	9.95330608267809e-01,-6.24372506869652e-02
3.16016524745352e+01	9.95276150475878e-01,-6.28680962022157e-02
3.18214593501969e+01	9.95220938565652e-01,-6.33018665922370e-02
3.20427951035850e+01	9.95164962180038e-01,-6.37385807041023e-02
3.22656703688852e+01	9.95108210822102e-01,-6.41782574849963e-02
3.24900958542496e+01	9.95050673853244e-01,-6.46209159822768e-02
3.27160823423114e+01	9.94992340491355e-01,-6.50665753435249e-02
3.29436406907031e+01	9.94933199808955e-01,-6.55152548165816e-02
3.31727818325778e+01	9.94873240731307e-01,-6.59669737495719e-02
3.34035167771350e+01	9.94812452034501e-01,-6.64217515909155e-02
3.36358566101488e+01	9.94750822343530e-01,-6.68796078893239e-02
3.38698124945013e+01	9.94688340130330e-01,-6.73405622937830e-02
3.41053956707185e+01	9.94624993711806e-01,-6.78046345535217e-02
3.43426174575103e+01	9.94560771247827e-01,-6.82718445179660e-02
3.45814892523148e+01	9.94495660739203e-01,-6.87422121366766e-02
3.48220225318452e+01	9.94429650025640e-01,-6.92157574592728e-02
3.50642288526416e+01	9.94362726783662e-01,-6.96925006353386e-02
3.53081198516264e+01	9.94294878524519e-01,-7.01724619143140e-02
3.55537072466630e+01	9.94226092592064e-01,-7.06556616453679e-02
3.58010028371191e+01	9.94156356160613e-01,-7.11421202772555e-02
3.60500185044334e+01	9.94085656232769e-01,-7.16318583581563e-02
3.63007662126867e+01	9.94013979637231e-01,-7.21248965354955e-02
3.65532580091762e+01	9.93941313026574e-01,-7.26212555557461e-02
3.68075060249952e+01	9.93867642875005e-01,-7.31209562642118e-02
3.70635224756151e+01	9.93792955476089e-01,-7.36240196047908e-02
3.73213196614725e+01	9.93717236940459e-01,-7.41304666197197e-02
3.75809099685607e+01	9.93640473193487e-01,-7.46403184492970e-02
3.78423058690241e+01	9.93562649972943e-01,-7.51535963315851e-02
3.81055199217578e+01	9.93483752826615e-01,-7.56703216020914e-02
3.83705647730108e+01	9.93403767109910e-01,-7.61905156934274e-02
3.86374531569941e+01	9.93322677983430e-01,-7.67142001349453e-02
3.89061978964917e+01	9.93240470410511e-01,-7.72413965523512e-02
3.91768119034774e+01	9.93157129154749e-01,-7.77721266672953e-02
3.94493081797347e+01	9.93072638777486e-01,-7.83064122969378e-02
3.97236998174817e+01	9.92986983635276e-01,-7.88442753534900e-02
4.00000000000003e+01	9.92900147877322e-01,-7.93857378437302e-02
4.02782220022691e+01	9.92812115442885e-01,-7.99308218684938e-02
4.05583791916015e+01	9.92722870058662e-01,-8.04795496221371e-02
4.08404850282880e+01	9.92632395236144e-01,-8.10319433919739e-02
4.11245530662430e+01	9.92540674268934e-01,-8.15880255576841e-02
4.14105969536554e+01	9.92447690230048e-01,-8.21478185906949e-02
4.16986304336452e+01	9.92353425969181e-01,-8.27113450535323e-02
4.19886673449230e+01	9.92257864109947e-01,-8.32786275991431e-02
4.22807216224556e+01	9.92160987047084e-01,-8.38496889701874e-02
4.25748072981347e+01	9.92062776943640e-01,-8.44245519982984e-02
