Freq.	V(vout)
2.00000000000000e+01	7.16390222888481e-02,-2.59677572265623e-01
2.01391110011344e+01	7.07106336750115e-02,-2.58141693950353e-01
2.02791895958006e+01	6.97932060072381e-02,-2.56611619181559e-01
2.04202425141439e+01	6.88866329138872e-02,-2.55087391089500e-01
2.05622765331213e+01	6.79908084641302e-02,-2.53569051264845e-01
2.07052984768276e+01	6.71056271829449e-02,-2.52056639781485e-01
2.08493152168224e+01	6.62309840655613e-02,-2.50550195219286e-01
2.09943336724614e+01	6.53667745913705e-02,-2.49049754686767e-01
2.11403608112276e+01	6.45128947373051e-02,-2.47555353843699e-01
2.12874036490672e+01	6.36692409907013e-02,-2.46067026923616e-01
2.14354692507259e+01	6.28357103616512e-02,-2.44584806756229e-01
2.15845647300886e+01	6.20122003948560e-02,-2.43108724789737e-01
2.17346972505212e+01	6.11986091809883e-02,-2.41638811113025e-01
2.18858740252148e+01	6.03948353675745e-02,-2.40175094477743e-01
2.20381023175322e+01	5.96007781694051e-02,-2.38717602320266e-01
2.21913894413569e+01	5.88163373784836e-02,-2.37266360783514e-01
2.23457427614444e+01	5.80414133735225e-02,-2.35821394738641e-01
2.25011696937762e+01	5.72759071289959e-02,-2.34382727806580e-01
2.26576777059160e+01	5.65197202237591e-02,-2.32950382379434e-01
2.28152743173685e+01	5.57727548492419e-02,-2.31524379641724e-01
2.29739670999407e+01	5.50349138172274e-02,-2.30104739591465e-01
2.31337636781058e+01	5.43061005672242e-02,-2.28691481061090e-01
2.32946717293691e+01	5.35862191734407e-02,-2.27284621738203e-01
2.34566989846376e+01	5.28751743513704e-02,-2.25884178186152e-01
2.36198532285906e+01	5.21728714639990e-02,-2.24490165864441e-01
2.37841423000545e+01	5.14792165276388e-02,-2.23102599148948e-01
2.39495740923786e+01	5.07941162174021e-02,-2.21721491351970e-01
2.41161565538152e+01	5.01174778723203e-02,-2.20346854742080e-01
2.42838976879010e+01	4.94492095001183e-02,-2.18978700563787e-01
2.44528055538414e+01	4.87892197816519e-02,-2.17617039057017e-01
2.46228882668984e+01	4.81374180750169e-02,-2.16261879476387e-01
2.47941539987798e+01	4.74937144193386e-02,-2.14913230110294e-01
2.49666109780323e+01	4.68580195382481e-02,-2.13571098299794e-01
2.51402674904366e+01	4.62302448430561e-02,-2.12235490457284e-01
2.53151318794057e+01	4.56103024356292e-02,-2.10906412084988e-01
2.54912125463853e+01	4.49981051109790e-02,-2.09583867793226e-01
2.56685179512581e+01	4.43935663595702e-02,-2.08267861318487e-01
2.58470566127499e+01	4.37966003693557e-02,-2.06958395541290e-01
2.60268371088387e+01	4.32071220275464e-02,-2.05655472503835e-01
2.62078680771673e+01	4.26250469221228e-02,-2.04359093427455e-01
2.63901582154580e+01	4.20502913430953e-02,-2.03069258729842e-01
2.65737162819303e+01	4.14827722835220e-02,-2.01785968042074e-01
2.67585510957223e+01	4.09224074402882e-02,-2.00509220225426e-01
2.69446715373139e+01	4.03691152146574e-02,-1.99239013387972e-01
2.71320865489535e+01	3.98228147125990e-02,-1.97975344900969e-01
2.73208051350880e+01	3.92834257448989e-02,-1.96718211415034e-01
2.75108363627950e+01	3.87508688270618e-02,-1.95467608876109e-01
2.77021893622186e+01	3.82250651790091e-02,-1.94223532541209e-01
2.78948733270082e+01	3.77059367245802e-02,-1.92985976993963e-01
2.80888975147600e+01	3.71934060908432e-02,-1.91754936159937e-01
2.82842712474620e+01	3.66873966072211e-02,-1.90530403321755e-01
2.84810039119415e+01	3.61878323044391e-02,-1.89312371133998e-01
2.86791049603166e+01	3.56946379132989e-02,-1.88100831637901e-01
2.88785839104500e+01	3.52077388632872e-02,-1.86895776275837e-01
2.90794503464063e+01	3.47270612810213e-02,-1.85697195905590e-01
2.92817139189126e+01	3.42525319885404e-02,-1.84505080814427e-01
2.94853843458221e+01	3.37840785014452e-02,-1.83319420732953e-01
2.96904714125811e+01	3.33216290268939e-02,-1.82140204848767e-01
2.98969849726989e+01	3.28651124614568e-02,-1.80967421819911e-01
3.01049349482215e+01	3.24144583888377e-02,-1.79801059788115e-01
3.03143313302081e+01	3.19695970774645e-02,-1.78641106391835e-01
3.05251841792113e+01	3.15304594779551e-02,-1.77487548779098e-01
3.07375036257604e+01	3.10969772204640e-02,-1.76340373620138e-01
3.09512998708479e+01	3.06690826119122e-02,-1.75199567119841e-01
3.11665831864201e+01	3.02467086331074e-02,-1.74065115029983e-01
3.13833639158702e+01	2.98297889357572e-02,-1.72937002661280e-01
3.16016524745352e+01	2.94182578393805e-02,-1.71815214895242e-01
3.18214593501969e+01	2.90120503281210e-02,-1.70699736195831e-01
3.20427951035850e+01	2.86111020474670e-02,-1.69590550620929e-01
3.22656703688852e+01	2.82153493008822e-02,-1.68487641833616e-01
3.24900958542496e+01	2.78247290463503e-02,-1.67390993113262e-01
3.27160823423114e+01	2.74391788928380e-02,-1.66300587366430e-01
3.29436406907031e+01	2.70586370966806e-02,-1.65216407137595e-01
