Freq.	V(vout)
1.00000000000000e-02	9.99623511781876e-01,-9.99417297313248e-06
1.00695555005672e-02	9.99623511780482e-01,-1.00636879435086e-05
1.01395947979003e-02	9.99623511779067e-01,-1.01336864287405e-05
1.02101212570719e-02	9.99623511777633e-01,-1.02041717919401e-05
1.02811382665607e-02	9.99623511776179e-01,-1.02751474196113e-05
1.03526492384138e-02	9.99623511774705e-01,-1.03466167218133e-05
1.04246576084112e-02	9.99623511773210e-01,-1.04185831323240e-05
1.04971668362307e-02	9.99623511771694e-01,-1.04910501088051e-05
1.05701804056138e-02	9.99623511770157e-01,-1.05640211329682e-05
1.06437018245336e-02	9.99623511768599e-01,-1.06374997107422e-05
1.07177346253629e-02	9.99623511767019e-01,-1.07114893724416e-05
1.07922823650443e-02	9.99623511765416e-01,-1.07859936729364e-05
1.08673486252606e-02	9.99623511763791e-01,-1.08610161918223e-05
1.09429370126074e-02	9.99623511762144e-01,-1.09365605335933e-05
1.10190511587661e-02	9.99623511760474e-01,-1.10126303278147e-05
1.10956947206785e-02	9.99623511758780e-01,-1.10892292292971e-05
1.11728713807222e-02	9.99623511757063e-01,-1.11663609182728e-05
1.12505848468881e-02	9.99623511755322e-01,-1.12440291005716e-05
1.13288388529580e-02	9.99623511753556e-01,-1.13222375077998e-05
1.14076371586843e-02	9.99623511751766e-01,-1.14009898975190e-05
1.14869835499704e-02	9.99623511749951e-01,-1.14802900534265e-05
1.15668818390529e-02	9.99623511748110e-01,-1.15601417855374e-05
1.16473358646846e-02	9.99623511746244e-01,-1.16405489303678e-05
1.17283494923188e-02	9.99623511744352e-01,-1.17215153511185e-05
1.18099266142953e-02	9.99623511742433e-01,-1.18030449378611e-05
1.18920711500272e-02	9.99623511740488e-01,-1.18851416077250e-05
1.19747870461893e-02	9.99623511738515e-01,-1.19678093050851e-05
1.20580782769076e-02	9.99623511736515e-01,-1.20510520017518e-05
1.21419488439505e-02	9.99623511734487e-01,-1.21348736971614e-05
1.22264027769207e-02	9.99623511732431e-01,-1.22192784185689e-05
1.23114441334492e-02	9.99623511730346e-01,-1.23042702212405e-05
1.23970769993899e-02	9.99623511728231e-01,-1.23898531886496e-05
1.24833054890162e-02	9.99623511726088e-01,-1.24760314326719e-05
1.25701337452183e-02	9.99623511723914e-01,-1.25628090937837e-05
1.26575659397028e-02	9.99623511721710e-01,-1.26501903412606e-05
1.27456062731927e-02	9.99623511719475e-01,-1.27381793733778e-05
1.28342589756291e-02	9.99623511717210e-01,-1.28267804176117e-05
1.29235283063750e-02	9.99623511714912e-01,-1.29159977308433e-05
1.30134185544194e-02	9.99623511712582e-01,-1.30058355995623e-05
1.31039340385837e-02	9.99623511710220e-01,-1.30962983400736e-05
1.31950791077290e-02	9.99623511707825e-01,-1.31873902987041e-05
1.32868581409652e-02	9.99623511705396e-01,-1.32791158520120e-05
1.33792755478612e-02	9.99623511702934e-01,-1.33714794069967e-05
1.34723357686569e-02	9.99623511700437e-01,-1.34644854013108e-05
1.35660432744768e-02	9.99623511697905e-01,-1.35581383034732e-05
1.36604025675440e-02	9.99623511695338e-01,-1.36524426130839e-05
1.37554181813975e-02	9.99623511692735e-01,-1.37474028610399e-05
1.38510946811093e-02	9.99623511690096e-01,-1.38430236097532e-05
1.39474366635041e-02	9.99623511687420e-01,-1.39393094533698e-05
1.40444487573800e-02	9.99623511684707e-01,-1.40362650179907e-05
1.41421356237310e-02	9.99623511681956e-01,-1.41338949618938e-05
1.42405019559708e-02	9.99623511679166e-01,-1.42322039757580e-05
1.43395524801583e-02	9.99623511676337e-01,-1.43311967828882e-05
1.44392919552250e-02	9.99623511673469e-01,-1.44308781394429e-05
1.45397251732032e-02	9.99623511670561e-01,-1.45312528346619e-05
1.46408569594563e-02	9.99623511667612e-01,-1.46323256910971e-05
1.47426921729111e-02	9.99623511664622e-01,-1.47341015648437e-05
1.48452357062906e-02	9.99623511661590e-01,-1.48365853457737e-05
1.49484924863495e-02	9.99623511658516e-01,-1.49397819577711e-05
1.50524674741107e-02	9.99623511655400e-01,-1.50436963589679e-05
1.51571656651041e-02	9.99623511652239e-01,-1.51483335419829e-05
