Freq.	V(vout)
1.00000000000000e-02	9.97495418145964e-01,-6.63444347943890e-05
1.00695555005672e-02	9.97495418084366e-01,-6.68058968274606e-05
1.01395947979003e-02	9.97495418021908e-01,-6.72705685827159e-05
1.02101212570719e-02	9.97495417958578e-01,-6.77384723855363e-05
1.02811382665607e-02	9.97495417894364e-01,-6.82096307165885e-05
1.03526492384138e-02	9.97495417829254e-01,-6.86840662129048e-05
1.04246576084112e-02	9.97495417763234e-01,-6.91618016689702e-05
1.04971668362307e-02	9.97495417696293e-01,-6.96428600378179e-05
1.05701804056138e-02	9.97495417628418e-01,-7.01272644321322e-05
1.06437018245336e-02	9.97495417559596e-01,-7.06150381253585e-05
1.07177346253629e-02	9.97495417489812e-01,-7.11062045528221e-05
1.07922823650443e-02	9.97495417419054e-01,-7.16007873128535e-05
1.08673486252606e-02	9.97495417347309e-01,-7.20988101679228e-05
1.09429370126074e-02	9.97495417274562e-01,-7.26002970457809e-05
1.10190511587661e-02	9.97495417200800e-01,-7.31052720406095e-05
1.10956947206785e-02	9.97495417126008e-01,-7.36137594141785e-05
1.11728713807222e-02	9.97495417050172e-01,-7.41257835970116e-05
1.12505848468881e-02	9.97495416973277e-01,-7.46413691895601e-05
1.13288388529580e-02	9.97495416895308e-01,-7.51605409633853e-05
1.14076371586843e-02	9.97495416816252e-01,-7.56833238623479e-05
1.14869835499704e-02	9.97495416736092e-01,-7.62097430038070e-05
1.15668818390529e-02	9.97495416654813e-01,-7.67398236798267e-05
1.16473358646846e-02	9.97495416572399e-01,-7.72735913583911e-05
1.17283494923188e-02	9.97495416488834e-01,-7.78110716846283e-05
1.18099266142953e-02	9.97495416404104e-01,-7.83522904820421e-05
1.18920711500272e-02	9.97495416318190e-01,-7.88972737537532e-05
1.19747870461893e-02	9.97495416231077e-01,-7.94460476837479e-05
1.20580782769076e-02	9.97495416142748e-01,-7.99986386381368e-05
1.21419488439505e-02	9.97495416053186e-01,-8.05550731664209e-05
1.22264027769207e-02	9.97495415962374e-01,-8.11153780027679e-05
1.23114441334492e-02	9.97495415870294e-01,-8.16795800672958e-05
1.23970769993899e-02	9.97495415776929e-01,-8.22477064673674e-05
1.24833054890162e-02	9.97495415682260e-01,-8.28197844988913e-05
1.25701337452183e-02	9.97495415586270e-01,-8.33958416476347e-05
1.26575659397028e-02	9.97495415488940e-01,-8.39759055905432e-05
1.27456062731927e-02	9.97495415390252e-01,-8.45600041970704e-05
1.28342589756291e-02	9.97495415290185e-01,-8.51481655305176e-05
1.29235283063750e-02	9.97495415188722e-01,-8.57404178493816e-05
1.30134185544194e-02	9.97495415085842e-01,-8.63367896087124e-05
1.31039340385837e-02	9.97495414981526e-01,-8.69373094614805e-05
1.31950791077290e-02	9.97495414875754e-01,-8.75420062599535e-05
1.32868581409652e-02	9.97495414768506e-01,-8.81509090570824e-05
1.33792755478612e-02	9.97495414659760e-01,-8.87640471078973e-05
1.34723357686569e-02	9.97495414549496e-01,-8.93814498709129e-05
1.35660432744768e-02	9.97495414437694e-01,-9.00031470095443e-05
1.36604025675440e-02	9.97495414324330e-01,-9.06291683935316e-05
1.37554181813975e-02	9.97495414209384e-01,-9.12595441003753e-05
1.38510946811093e-02	9.97495414092833e-01,-9.18943044167816e-05
1.39474366635041e-02	9.97495413974655e-01,-9.25334798401170e-05
1.40444487573800e-02	9.97495413854828e-01,-9.31771010798742e-05
1.41421356237310e-02	9.97495413733328e-01,-9.38251990591468e-05
1.42405019559708e-02	9.97495413610132e-01,-9.44778049161158e-05
1.43395524801583e-02	9.97495413485216e-01,-9.51349500055450e-05
1.44392919552250e-02	9.97495413358556e-01,-9.57966659002880e-05
1.45397251732032e-02	9.97495413230128e-01,-9.64629843928046e-05
1.46408569594563e-02	9.97495413099908e-01,-9.71339374966886e-05
1.47426921729111e-02	9.97495412967869e-01,-9.78095574482060e-05
1.48452357062906e-02	9.97495412833988e-01,-9.84898767078434e-05
1.49484924863495e-02	9.97495412698237e-01,-9.91749279618680e-05
1.50524674741107e-02	9.97495412560591e-01,-9.98647441238978e-05
1.51571656651041e-02	9.97495412421025e-01,-1.00559358336483e-04
1.52625920896057e-02	9.97495412279509e-01,-1.01258803972698e-04
1.53687518128802e-02	9.97495412136018e-01,-1.01963114637746e-04
1.54756499354240e-02	9.97495411990525e-01,-1.02672324170573e-04
1.55832915932101e-02	9.97495411843000e-01,-1.03386466645490e-04
1.56916819579351e-02	9.97495411693416e-01,-1.04105576373819e-04
1.58008262372676e-02	9.97495411541743e-01,-1.04829687905531e-04
1.59107296750985e-02	9.97495411387954e-01,-1.05558836030913e-04
1.60213975517925e-02	9.97495411232017e-01,-1.06293055782239e-04
1.61328351844426e-02	9.97495411073904e-01,-1.07032382435448e-04
1.62450479271248e-02	9.97495410913584e-01,-1.07776851511845e-04
1.63580411711557e-02	9.97495410751025e-01,-1.08526498779805e-04
1.64718203453516e-02	9.97495410586198e-01,-1.09281360256491e-04
1.65863909162889e-02	9.97495410419069e-01,-1.10041472209584e-04
1.67017583885675e-02	9.97495410249608e-01,-1.10806871159028e-04
1.68179283050744e-02	9.97495410077781e-01,-1.11577593878783e-04
1.69349062472506e-02	9.97495409903555e-01,-1.12353677398591e-04
1.70526978353592e-02	9.97495409726897e-01,-1.13135159005757e-04
1.71713087287552e-02	9.97495409547773e-01,-1.13922076246939e-04
1.72907446261574e-02	9.97495409366149e-01,-1.14714466929953e-04
1.74110112659226e-02	9.97495409181989e-01,-1.15512369125588e-04
1.75321144263208e-02	9.97495408995259e-01,-1.16315821169436e-04
1.76540599258132e-02	9.97495408805921e-01,-1.17124861663737e-04
1.77768536233315e-02	9.97495408613941e-01,-1.17939529479227e-04
1.79005014185596e-02	9.97495408419281e-01,-1.18759863757009e-04
1.80250092522167e-02	9.97495408221904e-01,-1.19585903910438e-04
1.81503831063433e-02	9.97495408021771e-01,-1.20417689627005e-04
1.82766290045881e-02	9.97495407818844e-01,-1.21255260870252e-04
1.84037530124976e-02	9.97495407613085e-01,-1.22098657881689e-04
1.85317612378075e-02	9.97495407404453e-01,-1.22947921182728e-04
1.86606598307363e-02	9.97495407192909e-01,-1.23803091576629e-04
1.87904549842804e-02	9.97495406978412e-01,-1.24664210150459e-04
1.89211529345121e-02	9.97495406760921e-01,-1.25531318277072e-04
1.90527599608789e-02	9.97495406540394e-01,-1.26404457617088e-04
1.91852823865054e-02	9.97495406316788e-01,-1.27283670120903e-04
1.93187265784971e-02	9.97495406090060e-01,-1.28168998030700e-04
1.94530989482459e-02	9.97495405860168e-01,-1.29060483882477e-04
1.95884059517387e-02	9.97495405627067e-01,-1.29958170508097e-04
1.97246540898673e-02	9.97495405390711e-01,-1.30862101037338e-04
1.98618499087409e-02	9.97495405151057e-01,-1.31772318899971e-04
2.00000000000002e-02	9.97495404908056e-01,-1.32688867827846e-04
2.01391110011345e-02	9.97495404661664e-01,-1.33611791856988e-04
2.02791895958007e-02	9.97495404411832e-01,-1.34541135329720e-04
2.04202425141440e-02	9.97495404158513e-01,-1.35476942896789e-04
2.05622765331215e-02	9.97495403901657e-01,-1.36419259519510e-04
2.07052984768277e-02	9.97495403641216e-01,-1.37368130471933e-04
2.08493152168226e-02	9.97495403377139e-01,-1.38323601343008e-04
2.09943336724615e-02	9.97495403109376e-01,-1.39285718038786e-04
2.11403608112278e-02	9.97495402837875e-01,-1.40254526784616e-04
2.12874036490674e-02	9.97495402562584e-01,-1.41230074127371e-04
2.14354692507260e-02	9.97495402283450e-01,-1.42212406937682e-04
2.15845647300887e-02	9.97495402000419e-01,-1.43201572412191e-04
2.17346972505213e-02	9.97495401713438e-01,-1.44197618075819e-04
2.18858740252150e-02	9.97495401422450e-01,-1.45200591784048e-04
2.20381023175324e-02	9.97495401127401e-01,-1.46210541725219e-04
2.21913894413571e-02	9.97495400828232e-01,-1.47227516422852e-04
2.23457427614446e-02	9.97495400524887e-01,-1.48251564737974e-04
2.25011696937764e-02	9.97495400217308e-01,-1.49282735871464e-04
