Freq.	V(vout)
1.00000000000000e-02	9.94648346622497e-01,-1.41356256576879e-04
1.00695555005672e-02	9.94648346342064e-01,-1.42339467055198e-04
1.01395947979003e-02	9.94648346057716e-01,-1.43329516302372e-04
1.02101212570719e-02	9.94648345769398e-01,-1.44326451885783e-04
1.02811382665607e-02	9.94648345477056e-01,-1.45330321703668e-04
1.03526492384138e-02	9.94648345180633e-01,-1.46341173987425e-04
1.04246576084112e-02	9.94648344880072e-01,-1.47359057303925e-04
1.04971668362307e-02	9.94648344575315e-01,-1.48384020557849e-04
1.05701804056138e-02	9.94648344266304e-01,-1.49416112994037e-04
1.06437018245336e-02	9.94648343952979e-01,-1.50455384199852e-04
1.07177346253629e-02	9.94648343635281e-01,-1.51501884107566e-04
1.07922823650443e-02	9.94648343313147e-01,-1.52555662996756e-04
1.08673486252606e-02	9.94648342986517e-01,-1.53616771496720e-04
1.09429370126074e-02	9.94648342655328e-01,-1.54685260588911e-04
1.10190511587661e-02	9.94648342319515e-01,-1.55761181609386e-04
1.10956947206785e-02	9.94648341979014e-01,-1.56844586251270e-04
1.11728713807222e-02	9.94648341633760e-01,-1.57935526567245e-04
1.12505848468881e-02	9.94648341283686e-01,-1.59034054972045e-04
1.13288388529580e-02	9.94648340928726e-01,-1.60140224244977e-04
1.14076371586843e-02	9.94648340568810e-01,-1.61254087532456e-04
1.14869835499704e-02	9.94648340203870e-01,-1.62375698350563e-04
1.15668818390529e-02	9.94648339833837e-01,-1.63505110587607e-04
1.16473358646846e-02	9.94648339458637e-01,-1.64642378506722e-04
1.17283494923188e-02	9.94648339078200e-01,-1.65787556748472e-04
1.18099266142953e-02	9.94648338692452e-01,-1.66940700333473e-04
1.18920711500272e-02	9.94648338301319e-01,-1.68101864665043e-04
1.19747870461893e-02	9.94648337904727e-01,-1.69271105531855e-04
1.20580782769076e-02	9.94648337502598e-01,-1.70448479110627e-04
1.21419488439505e-02	9.94648337094855e-01,-1.71634041968814e-04
1.22264027769207e-02	9.94648336681421e-01,-1.72827851067328e-04
1.23114441334492e-02	9.94648336262215e-01,-1.74029963763275e-04
1.23970769993899e-02	9.94648335837158e-01,-1.75240437812711e-04
1.24833054890162e-02	9.94648335406167e-01,-1.76459331373417e-04
1.25701337452183e-02	9.94648334969159e-01,-1.77686703007692e-04
1.26575659397028e-02	9.94648334526051e-01,-1.78922611685166e-04
1.27456062731927e-02	9.94648334076758e-01,-1.80167116785638e-04
1.28342589756291e-02	9.94648333621192e-01,-1.81420278101922e-04
1.29235283063750e-02	9.94648333159267e-01,-1.82682155842724e-04
1.30134185544194e-02	9.94648332690894e-01,-1.83952810635535e-04
1.31039340385837e-02	9.94648332215983e-01,-1.85232303529543e-04
1.31950791077290e-02	9.94648331734442e-01,-1.86520695998563e-04
1.32868581409652e-02	9.94648331246179e-01,-1.87818049943997e-04
1.33792755478612e-02	9.94648330751100e-01,-1.89124427697803e-04
1.34723357686569e-02	9.94648330249111e-01,-1.90439892025490e-04
1.35660432744768e-02	9.94648329740113e-01,-1.91764506129137e-04
1.36604025675440e-02	9.94648329224011e-01,-1.93098333650425e-04
1.37554181813975e-02	9.94648328700703e-01,-1.94441438673699e-04
1.38510946811093e-02	9.94648328170091e-01,-1.95793885729045e-04
1.39474366635041e-02	9.94648327632072e-01,-1.97155739795389e-04
1.40444487573800e-02	9.94648327086542e-01,-1.98527066303620e-04
1.41421356237310e-02	9.94648326533397e-01,-1.99907931139735e-04
1.42405019559708e-02	9.94648325972530e-01,-2.01298400648004e-04
1.43395524801583e-02	9.94648325403834e-01,-2.02698541634154e-04
1.44392919552250e-02	9.94648324827199e-01,-2.04108421368585e-04
1.45397251732032e-02	9.94648324242515e-01,-2.05528107589597e-04
1.46408569594563e-02	9.94648323649668e-01,-2.06957668506645e-04
1.47426921729111e-02	9.94648323048546e-01,-2.08397172803618e-04
1.48452357062906e-02	9.94648322439033e-01,-2.09846689642140e-04
1.49484924863495e-02	9.94648321821011e-01,-2.11306288664888e-04
1.50524674741107e-02	9.94648321194362e-01,-2.12776039998943e-04
1.51571656651041e-02	9.94648320558965e-01,-2.14256014259156e-04
1.52625920896057e-02	9.94648319914698e-01,-2.15746282551542e-04
1.53687518128802e-02	9.94648319261437e-01,-2.17246916476698e-04
1.54756499354240e-02	9.94648318599058e-01,-2.18757988133239e-04
1.55832915932101e-02	9.94648317927432e-01,-2.20279570121266e-04
1.56916819579351e-02	9.94648317246430e-01,-2.21811735545850e-04
1.58008262372676e-02	9.94648316555922e-01,-2.23354558020549e-04
1.59107296750985e-02	9.94648315855775e-01,-2.24908111670941e-04
1.60213975517925e-02	9.94648315145855e-01,-2.26472471138188e-04
1.61328351844426e-02	9.94648314426024e-01,-2.28047711582619e-04
1.62450479271248e-02	9.94648313696144e-01,-2.29633908687345e-04
1.63580411711557e-02	9.94648312956076e-01,-2.31231138661893e-04
1.64718203453516e-02	9.94648312205677e-01,-2.32839478245865e-04
1.65863909162889e-02	9.94648311444803e-01,-2.34459004712631e-04
1.67017583885675e-02	9.94648310673307e-01,-2.36089795873036e-04
1.68179283050744e-02	9.94648309891042e-01,-2.37731930079141e-04
1.69349062472506e-02	9.94648309097856e-01,-2.39385486227988e-04
1.70526978353592e-02	9.94648308293599e-01,-2.41050543765389e-04
1.71713087287552e-02	9.94648307478114e-01,-2.42727182689743e-04
1.72907446261574e-02	9.94648306651245e-01,-2.44415483555881e-04
1.74110112659226e-02	9.94648305812834e-01,-2.46115527478935e-04
1.75321144263208e-02	9.94648304962719e-01,-2.47827396138235e-04
1.76540599258132e-02	9.94648304100737e-01,-2.49551171781235e-04
1.77768536233315e-02	9.94648303226722e-01,-2.51286937227462e-04
1.79005014185596e-02	9.94648302340506e-01,-2.53034775872497e-04
1.80250092522167e-02	9.94648301441919e-01,-2.54794771691982e-04
1.81503831063433e-02	9.94648300530788e-01,-2.56567009245652e-04
1.82766290045881e-02	9.94648299606939e-01,-2.58351573681400e-04
1.84037530124976e-02	9.94648298670193e-01,-2.60148550739369e-04
1.85317612378075e-02	9.94648297720370e-01,-2.61958026756067e-04
1.86606598307363e-02	9.94648296757288e-01,-2.63780088668520e-04
1.87904549842804e-02	9.94648295780763e-01,-2.65614824018444e-04
1.89211529345121e-02	9.94648294790605e-01,-2.67462320956456e-04
1.90527599608789e-02	9.94648293786626e-01,-2.69322668246306e-04
1.91852823865054e-02	9.94648292768631e-01,-2.71195955269140e-04
1.93187265784971e-02	9.94648291736426e-01,-2.73082272027801e-04
1.94530989482459e-02	9.94648290689811e-01,-2.74981709151145e-04
1.95884059517387e-02	9.94648289628587e-01,-2.76894357898399e-04
1.97246540898673e-02	9.94648288552548e-01,-2.78820310163549e-04
1.98618499087409e-02	9.94648287461489e-01,-2.80759658479748e-04
2.00000000000002e-02	9.94648286355199e-01,-2.82712496023766e-04
2.01391110011345e-02	9.94648285233465e-01,-2.84678916620467e-04
2.02791895958007e-02	9.94648284096073e-01,-2.86659014747315e-04
2.04202425141440e-02	9.94648282942803e-01,-2.88652885538914e-04
2.05622765331215e-02	9.94648281773434e-01,-2.90660624791578e-04
2.07052984768277e-02	9.94648280587742e-01,-2.92682328967935e-04
2.08493152168226e-02	9.94648279385498e-01,-2.94718095201559e-04
2.09943336724615e-02	9.94648278166471e-01,-2.96768021301639e-04
2.11403608112278e-02	9.94648276930427e-01,-2.98832205757679e-04
2.12874036490674e-02	9.94648275677129e-01,-3.00910747744227e-04
2.14354692507260e-02	9.94648274406335e-01,-3.03003747125639e-04
2.15845647300887e-02	9.94648273117802e-01,-3.05111304460884e-04
2.17346972505213e-02	9.94648271811281e-01,-3.07233521008365e-04
2.18858740252150e-02	9.94648270486522e-01,-3.09370498730795e-04
2.20381023175324e-02	9.94648269143270e-01,-3.11522340300084e-04
2.21913894413571e-02	9.94648267781267e-01,-3.13689149102283e-04
2.23457427614446e-02	9.94648266400252e-01,-3.15871029242544e-04
2.25011696937764e-02	9.94648264999958e-01,-3.18068085550122e-04
2.26576777059162e-02	9.94648263580116e-01,-3.20280423583417e-04
2.28152743173687e-02	9.94648262140454e-01,-3.22508149635037e-04
2.29739670999409e-02	9.94648260680696e-01,-3.24751370736914e-04
2.31337636781060e-02	9.94648259200560e-01,-3.27010194665439e-04
2.32946717293693e-02	9.94648257699762e-01,-3.29284729946643e-04
2.34566989846378e-02	9.94648256178013e-01,-3.31575085861411e-04
2.36198532285908e-02	9.94648254635022e-01,-3.33881372450733e-04
2.37841423000546e-02	9.94648253070492e-01,-3.36203700520989e-04
2.39495740923788e-02	9.94648251484121e-01,-3.38542181649274e-04
2.41161565538154e-02	9.94648249875606e-01,-3.40896928188758e-04
2.42838976879012e-02	9.94648248244636e-01,-3.43268053274085e-04
2.44528055538416e-02	9.94648246590899e-01,-3.45655670826806e-04
2.46228882668986e-02	9.94648244914077e-01,-3.48059895560856e-04
2.47941539987800e-02	9.94648243213847e-01,-3.50480842988061e-04
2.49666109780325e-02	9.94648241489883e-01,-3.52918629423693e-04
2.51402674904368e-02	9.94648239741853e-01,-3.55373371992053e-04
