Freq.	V(vout)
1.00000000000000e-02	9.98495744934505e-01,-3.98865400993403e-05
1.00695555005672e-02	9.98495744912263e-01,-4.01639729246959e-05
1.01395947979003e-02	9.98495744889710e-01,-4.04433354479369e-05
1.02101212570719e-02	9.98495744866843e-01,-4.07246410911730e-05
1.02811382665607e-02	9.98495744843657e-01,-4.10079033698723e-05
1.03526492384138e-02	9.98495744820146e-01,-4.12931358935103e-05
1.04246576084112e-02	9.98495744796308e-01,-4.15803523662237e-05
1.04971668362307e-02	9.98495744772137e-01,-4.18695665874695e-05
1.05701804056138e-02	9.98495744747628e-01,-4.21607924526869e-05
1.06437018245336e-02	9.98495744722777e-01,-4.24540439539659e-05
1.07177346253629e-02	9.98495744697579e-01,-4.27493351807190e-05
1.07922823650443e-02	9.98495744672030e-01,-4.30466803203585e-05
1.08673486252606e-02	9.98495744646124e-01,-4.33460936589777e-05
1.09429370126074e-02	9.98495744619856e-01,-4.36475895820377e-05
1.10190511587661e-02	9.98495744593222e-01,-4.39511825750583e-05
1.10956947206785e-02	9.98495744566215e-01,-4.42568872243141e-05
1.11728713807222e-02	9.98495744538832e-01,-4.45647182175352e-05
1.12505848468881e-02	9.98495744511066e-01,-4.48746903446130e-05
1.13288388529580e-02	9.98495744482914e-01,-4.51868184983107e-05
1.14076371586843e-02	9.98495744454367e-01,-4.55011176749787e-05
1.14869835499704e-02	9.98495744425423e-01,-4.58176029752755e-05
1.15668818390529e-02	9.98495744396074e-01,-4.61362896048928e-05
1.16473358646846e-02	9.98495744366316e-01,-4.64571928752863e-05
1.17283494923188e-02	9.98495744336142e-01,-4.67803282044114e-05
1.18099266142953e-02	9.98495744305547e-01,-4.71057111174635e-05
1.18920711500272e-02	9.98495744274525e-01,-4.74333572476247e-05
1.19747870461893e-02	9.98495744243070e-01,-4.77632823368141e-05
1.20580782769076e-02	9.98495744211176e-01,-4.80955022364447e-05
1.21419488439505e-02	9.98495744178837e-01,-4.84300329081848e-05
1.22264027769207e-02	9.98495744146046e-01,-4.87668904247247e-05
1.23114441334492e-02	9.98495744112797e-01,-4.91060909705493e-05
1.23970769993899e-02	9.98495744079085e-01,-4.94476508427152e-05
1.24833054890162e-02	9.98495744044901e-01,-4.97915864516342e-05
1.25701337452183e-02	9.98495744010241e-01,-5.01379143218616e-05
1.26575659397028e-02	9.98495743975096e-01,-5.04866510928898e-05
1.27456062731927e-02	9.98495743939461e-01,-5.08378135199482e-05
1.28342589756291e-02	9.98495743903329e-01,-5.11914184748078e-05
1.29235283063750e-02	9.98495743866692e-01,-5.15474829465924e-05
1.30134185544194e-02	9.98495743829544e-01,-5.19060240425942e-05
1.31039340385837e-02	9.98495743791877e-01,-5.22670589890960e-05
1.31950791077290e-02	9.98495743753685e-01,-5.26306051321990e-05
